,most_frequent_secs_elapsed,age,most_frequent_action,most_frequent_action_detail,first_browser,gender,most_frequent_action_type,affiliate_channel,most_frequent_device_type,first_device_type,first_affiliate_tracked,language,signup_method,affiliate_provider,signup_app,signup_flow
11864,21.0,28.0,114,31,0,0,3,1,12,8,6,6,0,4,3,25
11865,49.0,28.0,114,0,0,0,0,1,12,8,6,6,0,4,3,25
11866,40.0,58.0,114,81,11,0,8,4,9,6,3,6,0,8,2,0
11867,10.0,35.0,114,48,0,1,8,1,8,1,6,6,1,4,0,23
11868,2.0,28.0,57,49,17,0,8,1,11,7,6,6,0,4,2,0
11869,20.0,60.0,109,81,6,1,2,1,0,0,6,6,0,4,2,0
11870,1211.0,28.0,132,69,23,0,8,4,6,3,3,6,0,8,2,0
11871,5.0,28.0,14,0,9,0,2,4,6,3,6,6,0,8,2,0
11872,204.0,28.0,71,36,17,0,7,1,11,7,0,6,0,4,2,0
11873,31.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
11874,852.0,63.0,132,69,23,2,7,4,6,3,3,6,0,8,2,0
11875,15.0,32.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
11876,2.0,32.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
11877,0.0,55.0,26,46,23,1,6,4,6,3,3,6,0,8,2,0
11878,72.0,32.0,114,0,0,2,0,1,12,8,6,6,1,4,3,25
11879,13.0,28.0,114,74,0,0,3,1,12,8,6,4,0,4,3,25
11880,20.0,1922.0,6,0,6,1,0,1,2,0,0,6,0,4,2,0
11881,30.0,34.0,114,81,5,1,8,4,6,3,3,6,0,8,2,0
11882,34.0,26.0,114,81,0,2,8,1,12,8,6,6,1,4,3,25
11883,8.0,27.0,114,0,0,2,3,1,12,8,6,6,1,4,3,25
11884,23.0,28.0,109,81,0,0,2,1,12,8,6,14,0,4,3,25
11885,18.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
11886,668.0,28.0,6,0,0,0,7,1,12,8,6,6,0,4,3,25
11887,23.0,28.0,114,81,17,0,8,4,11,7,3,6,0,8,2,0
11888,473.0,28.0,114,77,0,0,8,1,2,0,6,6,2,4,0,12
11889,13.0,28.0,53,81,17,0,8,4,11,7,3,6,0,8,2,0
11890,39.0,28.0,114,48,5,0,3,4,9,6,3,6,0,8,2,0
11891,34.0,28.0,6,0,0,0,0,1,2,0,6,6,0,4,0,23
11892,3.0,29.0,114,48,17,1,8,4,11,7,3,6,0,8,2,0
11893,129.0,36.0,114,0,0,1,8,1,11,7,6,6,1,4,3,25
11894,15.0,32.0,109,81,0,1,2,1,12,8,6,6,1,4,3,25
11895,4.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
11896,41.0,28.0,114,81,11,0,8,5,9,6,3,6,0,12,2,0
11897,6.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11898,79.0,18.0,114,74,0,1,3,1,12,8,6,6,0,4,3,25
11899,16.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11900,1.0,28.0,114,0,0,0,0,1,12,8,6,6,0,4,3,25
11901,1117.0,55.0,114,81,9,1,8,1,9,6,0,6,0,4,2,0
11902,292.0,27.0,109,81,0,2,8,1,2,0,6,6,0,4,0,23
11903,20.0,49.0,58,81,9,1,8,4,9,6,3,6,1,8,2,0
11904,16.0,19.0,109,81,17,0,2,1,12,8,6,6,0,4,3,25
11905,64.0,23.0,114,48,5,2,8,1,6,3,0,6,1,4,2,0
11906,35.0,28.0,110,81,5,0,2,5,6,3,3,6,0,8,2,0
11907,47.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
11908,403.0,44.0,114,0,17,0,0,1,0,8,0,6,1,4,1,0
11909,53.0,28.0,114,81,17,0,8,1,11,7,0,6,0,4,2,0
11910,19.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11911,93.0,28.0,45,23,5,0,8,1,6,3,6,6,0,4,2,0
11912,144.0,28.0,58,0,5,0,0,1,6,3,0,6,0,4,2,0
11913,61.0,39.0,31,77,0,1,8,1,2,0,6,6,1,4,0,23
11914,23.0,28.0,114,74,0,2,3,1,12,8,6,6,1,4,3,25
11915,68.0,22.0,114,81,0,1,2,1,11,7,6,6,1,4,3,25
11916,10.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11917,488.0,28.0,58,81,23,0,8,1,6,3,3,6,0,4,2,0
11918,6.0,31.0,58,0,5,2,8,6,6,3,6,6,0,6,2,0
11919,35.0,28.0,41,0,17,0,8,1,11,7,0,6,0,4,2,0
11920,21.0,28.0,110,81,5,0,2,6,9,6,0,6,0,8,2,0
11921,4.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
11922,1.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11923,1934.0,28.0,109,81,0,0,2,1,2,0,6,23,2,4,0,12
11924,96.0,22.0,114,0,0,2,0,1,12,8,6,6,1,4,3,25
11925,470.0,28.0,6,0,0,0,7,1,12,8,6,6,0,4,3,25
11926,21.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
11927,138.0,24.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
11928,55.0,28.0,114,74,0,0,8,1,12,8,6,23,0,4,3,25
11929,85.0,27.0,114,0,0,2,0,1,12,8,6,6,1,4,3,25
11930,1.0,55.0,114,81,5,0,2,1,9,6,6,6,0,4,2,0
11931,63.0,39.0,110,81,5,1,2,4,9,6,6,6,0,8,2,0
11932,0.0,28.0,114,81,9,0,8,1,9,6,0,6,0,4,2,0
11933,11.0,28.0,114,81,17,0,3,1,12,8,6,23,0,4,3,25
11934,16.0,28.0,109,81,17,0,2,1,0,8,6,14,0,4,1,0
11935,1.0,28.0,114,74,0,0,8,1,11,7,6,6,0,4,3,25
11936,78.0,34.0,114,74,0,1,3,1,11,7,6,6,1,4,3,25
11937,21.0,28.0,38,0,0,0,0,1,12,8,6,6,0,4,3,25
11938,6.0,32.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
11939,23.0,26.0,114,81,23,2,8,1,6,3,6,6,1,4,2,0
11940,68.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11941,48.0,54.0,114,48,5,1,8,5,6,3,3,6,1,8,2,0
11942,23.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11943,116.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11944,173.0,28.0,110,81,23,0,2,1,6,3,6,6,0,4,2,0
11945,15.0,28.0,114,81,0,0,8,1,12,8,6,6,0,4,3,25
11946,45.0,30.0,6,0,0,2,7,1,12,8,6,14,0,4,3,25
11947,4.0,18.0,114,74,17,2,8,1,12,8,0,6,0,4,3,25
11948,23.0,28.0,114,0,17,0,3,1,12,8,6,6,0,4,3,25
11949,15.0,54.0,114,74,0,2,8,1,12,8,6,6,0,4,3,25
11950,5.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
11951,72.0,29.0,47,0,9,2,0,6,5,2,0,12,1,8,2,0
11952,706.0,19.0,109,81,0,1,2,1,2,0,6,6,1,4,0,23
11953,20.0,32.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
11954,0.0,34.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
11955,46.0,33.0,114,48,0,2,8,1,2,0,6,6,1,4,0,23
11956,27.0,28.0,114,0,0,0,8,1,2,0,6,6,2,4,0,12
11957,275.0,20.0,114,0,0,2,3,1,12,8,6,6,1,4,3,25
11958,18.0,38.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
11959,1.0,37.0,114,0,17,0,3,1,12,8,6,6,0,4,1,0
11960,7.0,57.0,109,81,2,2,8,1,0,0,0,6,1,4,1,0
11961,11173.0,27.0,114,81,17,1,8,1,6,8,0,6,1,4,1,0
11962,11.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11963,57.0,28.0,114,81,23,0,8,4,6,3,3,6,0,8,2,0
11964,5.0,31.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
11965,79.0,53.0,6,0,0,2,0,1,11,7,6,6,0,4,3,25
11966,60.0,35.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
11967,109.0,52.0,132,69,0,2,8,1,5,1,6,6,0,4,2,0
11968,29.0,28.0,114,81,5,0,8,6,6,3,0,6,0,8,2,0
11969,1.0,24.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
11970,32.0,28.0,114,81,0,0,2,1,12,8,6,6,0,4,3,25
11971,271.0,28.0,114,76,0,0,8,1,2,0,6,6,2,4,0,12
11972,68.0,28.0,31,0,0,0,0,1,2,0,6,6,0,4,0,23
11973,0.0,54.0,21,33,17,2,7,1,12,8,6,6,1,4,1,0
11974,6.0,28.0,114,74,0,0,3,1,12,8,6,19,0,4,3,25
11975,133.0,28.0,114,0,17,0,8,1,0,8,0,6,0,4,1,0
11976,63.0,28.0,6,0,0,1,0,1,12,8,6,6,0,4,3,25
11977,30.0,28.0,114,69,0,0,8,1,2,0,6,6,0,4,0,23
11978,46.0,35.0,114,74,0,2,8,1,12,8,6,6,0,4,3,25
11979,5.0,28.0,109,81,17,0,2,4,0,8,3,6,0,1,1,0
11980,66.0,28.0,132,0,0,0,7,1,12,8,6,6,0,4,3,25
11981,0.0,31.0,114,81,11,2,8,4,9,6,3,6,0,1,2,0
11982,54.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11983,24.0,28.0,114,74,17,0,8,1,12,8,0,6,0,4,3,25
11984,1374.0,39.0,114,0,9,2,8,1,6,3,6,6,0,4,2,0
11985,5.0,39.0,114,51,0,2,3,1,12,8,6,6,0,4,3,25
11986,67.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11987,25.0,25.0,109,81,0,1,2,1,12,8,6,6,1,4,3,25
11988,101.0,23.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
11989,385.0,31.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11990,0.0,44.0,41,0,11,0,8,1,9,6,6,6,0,4,2,0
11991,17.0,28.0,71,36,17,0,7,6,12,8,0,6,0,8,2,0
11992,61.0,28.0,130,0,17,0,8,1,11,7,6,6,0,4,2,0
11993,42.0,57.0,114,81,5,2,8,4,9,6,3,6,0,8,2,0
11994,142.0,26.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
11995,21.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
11996,4.0,34.0,110,81,9,2,2,5,6,3,3,6,1,8,2,0
11997,12.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
11998,221.0,28.0,114,0,17,0,0,1,12,8,0,6,0,4,2,0
11999,14.0,27.0,114,48,5,1,8,1,6,3,0,22,0,4,2,0
12000,168.0,33.0,114,69,5,1,8,4,6,3,3,6,0,8,2,0
12001,7.0,33.0,114,0,17,0,3,1,12,8,0,6,0,4,2,0
12002,155.0,28.0,114,14,11,0,2,1,9,6,0,6,0,4,2,0
12003,0.0,28.0,114,26,17,0,8,1,11,7,6,6,0,4,2,0
12004,12.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
12005,14.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
12006,50.0,28.0,109,81,17,0,2,1,0,8,0,6,0,4,2,0
12007,2.0,28.0,106,75,0,0,3,1,12,8,6,6,0,4,3,25
12008,3.0,25.0,114,0,23,2,0,4,12,3,3,6,0,8,2,0
12009,12.0,31.0,114,0,17,1,0,1,12,8,0,6,0,4,3,25
12010,119.0,28.0,114,81,17,0,8,1,0,8,0,6,0,4,1,0
12011,19.0,30.0,114,0,0,2,0,1,12,8,6,6,1,4,3,25
12012,19.0,42.0,114,48,23,0,8,1,6,3,6,6,0,4,2,0
12013,19.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
12014,2.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12015,15.0,28.0,110,81,5,0,2,1,9,6,0,6,0,4,2,0
12016,174.0,31.0,132,69,5,2,7,1,6,3,6,6,1,4,2,0
12017,45.0,28.0,114,48,9,0,8,1,9,6,0,6,0,4,2,0
12018,1.0,57.0,114,74,17,1,8,4,11,7,3,6,0,8,2,0
12019,33.0,30.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
12020,27.0,28.0,114,81,0,0,2,1,12,8,6,6,0,4,3,25
12021,84.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
12022,2417.0,28.0,109,81,17,0,2,1,0,8,6,6,0,4,1,0
12023,424.0,47.0,38,21,23,1,3,1,6,3,0,6,0,4,2,0
12024,31.0,33.0,114,81,5,2,8,4,6,3,3,6,1,8,2,0
12025,7.0,28.0,132,69,11,0,7,4,9,6,0,6,0,1,2,0
12026,10.0,44.0,109,81,0,2,2,1,12,8,6,6,1,4,3,25
12027,6.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12028,4.0,29.0,114,0,0,1,0,1,12,8,6,6,1,4,3,25
12029,196.0,28.0,109,81,17,0,2,1,0,8,6,6,0,4,1,0
12030,662.0,33.0,41,22,6,2,8,1,2,0,0,6,1,4,2,0
12031,19.0,28.0,114,22,5,0,8,1,9,6,6,6,0,4,2,0
12032,98.0,28.0,114,83,23,0,8,1,6,3,0,6,0,4,2,0
12033,2.0,31.0,114,81,23,1,8,1,6,3,0,6,0,4,2,0
12034,15.0,28.0,114,48,5,0,8,1,9,6,0,20,0,4,2,0
12035,6.0,28.0,114,81,0,0,8,1,2,0,6,6,0,4,0,23
12036,1.0,34.0,17,0,9,1,2,4,9,6,3,6,0,8,2,0
12037,0.0,36.0,114,0,17,0,3,1,12,8,6,6,0,4,3,25
12038,205.0,23.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
12039,24.0,45.0,114,0,23,1,2,1,6,3,6,6,1,4,2,0
12040,7.0,28.0,114,74,0,1,8,1,12,8,6,6,0,4,3,25
12041,7.0,28.0,114,69,0,0,8,1,12,8,6,6,0,4,3,25
12042,4.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
12043,19.0,28.0,114,81,5,0,8,5,9,6,3,6,0,8,2,0
12044,213.0,20.0,114,0,17,2,0,1,12,8,6,6,1,4,3,25
12045,18.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12046,14.0,28.0,58,81,11,0,8,1,9,6,6,13,0,4,2,0
12047,109.0,41.0,132,0,0,1,0,1,12,8,6,6,1,4,3,25
12048,97.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
12049,1.0,28.0,114,74,17,0,8,4,12,8,0,6,0,1,3,25
12050,6.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12051,4.0,28.0,45,23,5,0,8,1,6,3,6,6,0,4,2,0
12052,30.0,28.0,110,81,11,0,2,4,9,6,3,6,0,1,2,0
12053,41.0,28.0,114,83,23,0,8,1,6,3,3,6,0,4,2,0
12054,12.0,28.0,114,48,23,0,8,4,6,3,6,6,0,8,2,0
12055,257.0,28.0,109,81,17,0,2,1,0,8,0,6,0,4,1,0
12056,44.0,28.0,114,0,17,0,0,1,12,8,6,6,0,4,3,25
12057,24.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
12058,14.0,28.0,114,74,0,0,8,1,11,7,6,6,0,4,3,25
12059,33.0,30.0,14,14,5,1,2,1,6,3,6,6,0,4,2,0
12060,201.0,22.0,114,0,0,2,8,1,12,8,6,12,1,4,3,25
12061,0.0,19.0,110,81,5,1,8,1,6,3,6,6,0,4,2,0
12062,0.0,28.0,28,12,17,0,8,1,11,7,3,6,0,4,2,0
12063,85.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
12064,86.0,26.0,56,0,5,2,0,1,6,3,6,6,0,4,2,0
12065,15.0,25.0,114,0,0,2,8,1,12,8,6,6,1,4,3,25
12066,53.0,28.0,114,48,5,0,8,1,6,3,6,6,0,4,2,0
12067,28.0,28.0,114,48,9,0,3,1,6,3,0,6,0,4,2,0
12068,32.0,31.0,109,81,0,1,2,1,12,8,6,6,1,4,3,25
12069,34.0,28.0,114,81,5,1,8,1,6,3,0,6,0,4,2,8
12070,15.0,28.0,114,0,5,0,8,4,9,6,3,6,0,8,2,0
12071,100.0,28.0,114,81,23,0,8,1,6,3,0,6,0,4,2,0
12072,8.0,28.0,114,74,17,0,8,1,12,8,6,6,0,4,3,25
12073,1.0,28.0,114,0,0,0,0,1,12,8,6,6,0,4,3,25
12074,40.0,28.0,114,0,0,0,0,1,12,8,6,14,0,4,3,25
12075,0.0,28.0,104,81,17,0,8,4,9,8,0,6,0,8,2,0
12076,14.0,28.0,114,31,17,0,3,1,0,8,0,6,0,4,2,0
12077,400.0,28.0,45,23,23,1,8,1,6,3,0,6,0,4,2,0
12078,13.0,28.0,114,0,23,0,8,1,6,3,0,6,0,4,2,0
12079,14.0,33.0,6,0,17,1,8,1,0,8,6,6,1,4,1,0
12080,34.0,31.0,114,81,17,2,2,4,11,7,3,6,0,8,2,0
12081,3.0,110.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
12082,37.0,46.0,114,74,17,1,3,1,12,8,0,6,0,4,1,0
12083,6.0,26.0,114,81,0,1,8,1,12,8,6,6,1,4,3,25
12084,88.0,21.0,109,0,0,2,0,1,12,8,6,6,1,4,3,25
12085,2.0,28.0,114,48,11,0,8,1,8,1,6,6,0,4,2,0
12086,20.0,28.0,58,0,17,0,8,5,11,7,3,6,0,8,2,0
12087,118.0,28.0,109,81,0,0,2,1,2,0,6,6,0,4,0,23
12088,15.0,26.0,114,81,5,0,8,1,6,3,6,6,0,4,2,0
12089,125.0,28.0,110,81,5,0,8,4,6,3,3,6,0,8,2,0
12090,3.0,31.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
12091,36.0,44.0,28,12,17,2,2,1,11,7,6,6,1,4,2,0
12092,60.0,29.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
12093,7.0,41.0,58,81,5,1,2,1,6,3,0,6,0,4,2,0
12094,71.0,32.0,21,33,5,2,7,1,9,6,6,6,1,4,2,0
12095,94.0,34.0,21,26,9,2,8,1,9,6,6,6,1,4,2,0
12096,149.0,67.0,132,69,23,2,7,5,6,3,3,6,1,8,2,0
12097,5.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12098,48.0,24.0,109,81,17,2,2,1,0,8,0,6,0,4,1,0
12099,62.0,28.0,58,39,11,0,8,4,9,1,6,7,0,8,2,0
12100,55.0,28.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
12101,2.0,28.0,87,83,17,0,3,4,11,7,3,6,0,8,2,0
12102,34.0,28.0,114,48,0,0,8,1,2,0,6,14,0,4,0,23
12103,0.0,36.0,114,0,17,2,8,4,11,7,0,6,1,8,2,0
12104,92.0,22.0,114,81,0,1,8,1,12,8,6,6,1,4,3,25
12105,2.0,28.0,114,81,17,0,8,1,0,8,0,6,0,4,1,0
12106,42.0,74.0,58,81,5,2,8,4,6,3,0,6,0,8,2,0
12107,11.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12108,80.0,33.0,6,0,0,2,0,1,12,8,6,6,1,4,3,25
12109,2.0,26.0,114,74,17,1,8,1,12,8,0,6,1,4,3,25
12110,668.0,28.0,38,21,9,0,3,6,9,6,0,4,0,8,2,0
12111,62.0,28.0,114,0,0,1,0,1,12,8,6,6,0,4,3,25
12112,85.0,28.0,6,0,0,0,0,1,2,0,6,6,2,4,0,12
12113,643.0,28.0,26,46,17,0,8,1,0,8,0,6,0,4,2,0
12114,67.0,28.0,109,81,6,0,2,1,0,0,0,6,0,4,1,0
12115,3.0,23.0,114,74,17,0,8,1,12,8,0,6,0,4,3,25
12116,37.0,53.0,114,0,5,1,8,4,9,6,3,6,0,8,2,0
12117,4.0,28.0,114,74,17,0,8,1,11,7,6,6,0,4,2,0
12118,389.0,28.0,19,16,5,0,3,1,9,6,0,6,0,4,2,0
12119,17.0,28.0,114,74,17,0,8,1,12,8,6,6,0,4,3,25
12120,15.0,30.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
12121,7.0,39.0,114,0,0,2,8,1,2,0,6,6,2,4,0,12
12122,14.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
12123,131.0,28.0,114,0,0,0,7,1,12,8,6,6,0,4,3,25
12124,13.0,28.0,114,81,0,0,3,1,12,8,6,6,0,4,3,25
12125,69.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12126,0.0,40.0,114,0,5,2,2,1,9,6,0,6,1,4,2,0
12127,2.0,28.0,114,0,17,0,3,1,12,8,0,6,0,4,3,25
12128,5.0,28.0,114,0,0,0,8,1,12,8,6,6,0,4,3,25
12129,369.0,30.0,114,48,0,1,8,1,2,0,6,6,2,4,0,12
12130,94.0,30.0,38,21,5,1,3,1,6,3,6,6,0,4,2,0
12131,66.0,28.0,132,0,23,0,8,4,6,3,3,6,0,8,2,0
12132,51.0,36.0,41,22,5,2,8,1,9,6,6,6,0,4,2,0
12133,0.0,25.0,114,0,9,1,2,1,6,3,0,6,1,4,2,0
12134,67.0,28.0,114,81,23,0,8,1,6,3,6,6,0,4,2,0
12135,0.0,28.0,104,50,9,0,8,5,9,6,0,6,0,8,2,0
12136,6.0,28.0,114,0,0,1,3,1,11,7,6,6,0,4,3,25
12137,36.0,28.0,114,81,23,0,8,1,6,3,6,6,0,4,2,0
12138,2.0,28.0,114,0,6,0,8,1,11,0,0,6,0,4,3,25
12139,25.0,28.0,110,81,17,0,2,5,11,7,3,6,0,8,2,0
12140,28.0,27.0,6,0,17,1,0,1,12,8,6,6,0,4,3,25
12141,29.0,28.0,109,81,17,0,2,1,0,8,6,6,0,4,1,0
12142,308.0,34.0,41,1,23,2,8,1,6,3,6,6,1,4,2,0
12143,1395.0,28.0,38,21,23,0,3,1,6,3,0,9,0,4,2,0
12144,20.0,28.0,109,81,0,0,2,1,2,0,6,6,0,4,0,23
12145,99.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12146,16.0,29.0,114,74,0,1,8,1,12,8,6,7,1,4,3,25
12147,16.0,51.0,110,81,9,2,2,5,9,6,3,6,1,8,2,0
12148,0.0,28.0,104,50,17,0,8,4,11,8,3,6,0,8,2,0
12149,24.0,29.0,109,81,0,1,2,1,12,8,6,6,1,4,3,25
12150,39.0,24.0,114,81,6,1,3,1,0,0,0,6,1,4,1,0
12151,70.0,56.0,110,81,9,2,2,1,9,6,6,6,1,4,2,0
12152,116.0,25.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
12153,8.0,34.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
12154,33.0,28.0,114,48,11,0,8,1,9,6,6,6,0,4,2,0
12155,35.0,28.0,114,0,17,1,0,1,12,8,0,6,0,4,3,25
12156,2.0,47.0,56,0,9,0,8,1,6,3,6,4,0,4,2,0
12157,68.0,28.0,58,81,23,0,8,1,6,3,0,6,0,4,2,0
12158,32.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
12159,66.0,29.0,114,81,23,2,8,1,6,3,0,6,1,4,2,0
12160,0.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12161,130.0,28.0,114,81,17,0,8,1,0,8,6,6,0,4,1,0
12162,112.0,28.0,58,39,9,0,8,1,6,3,6,4,0,4,2,0
12163,0.0,28.0,104,50,17,0,8,1,11,7,0,6,0,4,2,0
12164,5.0,28.0,110,81,5,0,8,6,6,3,5,6,0,8,2,0
12165,34.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
12166,65.0,60.0,114,74,17,1,8,1,11,7,0,6,0,4,3,25
12167,414.0,28.0,110,81,23,0,2,4,6,3,3,6,0,8,2,0
12168,41.0,27.0,114,74,0,1,3,1,12,8,6,6,0,4,3,25
12169,27.0,28.0,58,81,5,0,8,1,6,3,6,6,0,4,2,0
12170,24.0,28.0,110,81,5,0,8,4,9,6,3,6,0,8,2,0
12171,37.0,24.0,110,81,0,1,2,1,6,8,6,23,0,4,3,25
12172,4.0,62.0,114,48,5,2,2,1,9,6,6,6,0,4,2,0
12173,63.0,25.0,45,23,5,1,8,1,6,3,6,6,0,4,2,0
12174,1.0,62.0,114,81,23,0,8,1,6,3,4,6,0,4,2,0
12175,32.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
12176,49.0,28.0,114,48,11,0,8,4,9,6,6,6,0,1,2,0
12177,113.0,42.0,56,0,9,0,0,1,9,6,6,6,0,4,2,0
12178,0.0,28.0,114,22,17,0,8,6,9,7,0,6,0,8,2,0
12179,209.0,28.0,114,81,23,0,8,4,6,3,3,6,0,8,2,0
12180,1.0,28.0,114,74,6,0,8,1,12,8,5,6,0,4,3,25
12181,116.0,28.0,109,81,17,0,2,1,0,8,0,6,0,4,1,0
12182,566.0,28.0,41,22,17,0,8,1,12,8,6,6,0,4,2,0
12183,0.0,62.0,21,33,5,2,7,1,9,6,6,6,1,4,2,0
12184,193.0,36.0,46,56,5,0,8,1,6,3,0,6,0,4,2,0
12185,0.0,23.0,114,0,0,2,8,1,12,8,6,6,1,4,3,25
12186,101.0,28.0,110,81,17,0,2,4,11,7,3,6,0,8,2,0
12187,24.0,26.0,110,81,5,1,8,4,9,6,3,6,0,8,2,0
12188,26.0,23.0,114,0,0,2,0,1,12,8,6,6,1,4,3,25
12189,121.0,28.0,109,81,0,0,2,1,2,0,6,6,0,4,0,23
12190,32.0,46.0,114,0,17,2,8,1,12,8,0,6,0,4,3,25
12191,23.0,28.0,87,83,11,0,8,4,9,6,3,6,0,1,2,0
12192,93.0,45.0,132,69,23,1,8,4,6,3,3,6,0,8,2,0
12193,54.0,31.0,114,0,0,2,0,1,12,8,6,6,1,4,3,25
12194,18.0,28.0,114,48,5,0,8,1,6,3,6,6,0,4,2,0
12195,0.0,28.0,104,0,5,0,8,4,9,6,0,6,0,8,2,0
12196,51.0,37.0,91,0,5,2,8,1,9,6,6,6,0,4,2,0
12197,7.0,33.0,114,0,0,2,8,1,12,8,6,6,0,4,3,25
12198,991.0,32.0,114,0,23,1,8,1,6,3,6,6,0,4,2,0
12199,136.0,28.0,58,84,5,0,8,6,9,6,0,6,0,8,2,0
12200,5.0,23.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
12201,12.0,31.0,6,0,17,0,7,1,12,8,6,6,0,4,3,25
12202,30.0,21.0,114,74,0,2,8,1,12,8,6,9,1,4,3,25
12203,7.0,58.0,114,83,11,1,8,1,9,6,6,6,0,4,2,0
12204,49.0,50.0,45,0,9,2,8,1,9,6,6,6,0,4,2,0
12205,144.0,28.0,114,48,23,1,8,5,6,3,3,6,0,8,2,0
12206,177.0,26.0,104,50,5,1,8,1,6,3,0,6,0,4,2,0
12207,23.0,39.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
12208,108.0,27.0,46,0,5,2,8,1,9,6,6,6,0,4,2,8
12209,19.0,28.0,41,22,23,0,8,2,6,3,5,6,0,13,2,0
12210,61.0,47.0,114,0,23,2,8,4,6,3,3,6,0,8,2,0
12211,78.0,29.0,114,48,17,0,8,4,11,7,3,6,0,8,2,0
12212,20.0,28.0,114,81,5,0,8,1,6,3,6,6,0,4,2,0
12213,49.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
12214,8.0,23.0,114,74,0,2,3,1,12,8,6,6,0,4,3,25
12215,41.0,26.0,114,0,0,0,8,1,12,8,6,6,0,4,2,0
12216,5.0,28.0,114,74,17,0,8,1,0,8,6,6,0,4,2,0
12217,41.0,27.0,114,14,11,0,8,1,9,6,6,6,0,4,2,0
12218,40.0,21.0,114,74,0,2,3,1,12,8,6,19,1,4,3,25
